score	frequency	target
-92415	1	mGorGor1
-92406	1	mGorGor1
-92398	1	mGorGor1
-92394	1	mGorGor1
-92372	1	mGorGor1
-92371	1	mGorGor1
-92370	1	mGorGor1
-92368	1	mGorGor1
-92367	1	mGorGor1
-92363	1	mGorGor1
-92359	1	mGorGor1
-92358	1	mGorGor1
-92355	1	mGorGor1
-92354	3	mGorGor1
-92349	1	mGorGor1
-92348	1	mGorGor1
-92345	1	mGorGor1
-92340	1	mGorGor1
-92332	2	mGorGor1
-92330	1	mGorGor1
-92320	2	mGorGor1
-92315	1	mGorGor1
-92307	1	mGorGor1
-92306	1	mGorGor1
-92304	1	mGorGor1
-92297	1	mGorGor1
-92291	1	mGorGor1
-92289	1	mGorGor1
-92288	1	mGorGor1
-92287	2	mGorGor1
-92283	1	mGorGor1
-92282	1	mGorGor1
-92275	1	mGorGor1
-92273	1	mGorGor1
-92254	1	mGorGor1
-92242	1	mGorGor1
-92236	1	mGorGor1
-92234	1	mGorGor1
-92230	1	mGorGor1
-92229	1	mGorGor1
-92227	1	mGorGor1
-92223	1	mGorGor1
-92221	1	mGorGor1
-92217	1	mGorGor1
-92212	1	mGorGor1
-92204	1	mGorGor1
-92194	1	mGorGor1
-92193	1	mGorGor1
-92192	1	mGorGor1
-92166	1	mGorGor1
-92165	1	mGorGor1
-92163	1	mGorGor1
-92160	1	mGorGor1
-92159	1	mGorGor1
-92157	1	mGorGor1
-92155	1	mGorGor1
-92150	1	mGorGor1
-92144	1	mGorGor1
-92141	1	mGorGor1
-92128	1	mGorGor1
-92127	1	mGorGor1
-92125	1	mGorGor1
-92120	1	mGorGor1
-92117	1	mGorGor1
-92102	1	mGorGor1
-92099	1	mGorGor1
-92096	1	mGorGor1
-92093	1	mGorGor1
-92091	1	mGorGor1
-92086	2	mGorGor1
-92083	1	mGorGor1
-92082	1	mGorGor1
-92081	1	mGorGor1
-92080	2	mGorGor1
-92063	1	mGorGor1
-92054	1	mGorGor1
-92051	1	mGorGor1
-92048	1	mGorGor1
-92038	1	mGorGor1
-92033	1	mGorGor1
-92027	1	mGorGor1
-92021	1	mGorGor1
-92020	1	mGorGor1
-92013	1	mGorGor1
-92011	3	mGorGor1
-92008	1	mGorGor1
-92006	1	mGorGor1
-92003	1	mGorGor1
-91997	1	mGorGor1
-91995	1	mGorGor1
-91993	1	mGorGor1
-91985	1	mGorGor1
-91981	1	mGorGor1
-91976	1	mGorGor1
-91975	1	mGorGor1
-91973	1	mGorGor1
-91969	1	mGorGor1
-91965	1	mGorGor1
-91956	1	mGorGor1
-91950	1	mGorGor1
-91946	1	mGorGor1
-91936	1	mGorGor1
-91924	1	mGorGor1
-91919	1	mGorGor1
-91915	1	mGorGor1
-91914	1	mGorGor1
-91913	1	mGorGor1
-91911	1	mGorGor1
-91910	1	mGorGor1
-91904	1	mGorGor1
-91901	2	mGorGor1
-91900	1	mGorGor1
-91897	1	mGorGor1
-91887	1	mGorGor1
-91883	1	mGorGor1
-91877	3	mGorGor1
-91866	1	mGorGor1
-91859	1	mGorGor1
-91852	1	mGorGor1
-91843	2	mGorGor1
-91838	3	mGorGor1
-91835	1	mGorGor1
-91832	1	mGorGor1
-91831	1	mGorGor1
-91827	1	mGorGor1
-91826	1	mGorGor1
-91808	1	mGorGor1
-91807	1	mGorGor1
-91805	1	mGorGor1
-91803	1	mGorGor1
-91799	1	mGorGor1
-91798	1	mGorGor1
-91793	1	mGorGor1
-91787	1	mGorGor1
-91785	1	mGorGor1
-91783	1	mGorGor1
-91782	1	mGorGor1
-91779	1	mGorGor1
-91776	1	mGorGor1
-91774	1	mGorGor1
-91771	1	mGorGor1
-91768	1	mGorGor1
-91756	1	mGorGor1
-91746	1	mGorGor1
-91734	1	mGorGor1
-91729	1	mGorGor1
-91728	1	mGorGor1
-91726	1	mGorGor1
-91722	1	mGorGor1
-91721	1	mGorGor1
-91719	1	mGorGor1
-91713	1	mGorGor1
-91712	1	mGorGor1
-91703	1	mGorGor1
-91696	1	mGorGor1
-91691	1	mGorGor1
-91690	1	mGorGor1
-91687	1	mGorGor1
-91685	2	mGorGor1
-91684	1	mGorGor1
-91678	1	mGorGor1
-91674	1	mGorGor1
-91666	1	mGorGor1
-91664	1	mGorGor1
-91662	1	mGorGor1
-91657	1	mGorGor1
-91656	1	mGorGor1
-91652	1	mGorGor1
-91647	1	mGorGor1
-91641	1	mGorGor1
-91639	1	mGorGor1
-91638	1	mGorGor1
-91637	1	mGorGor1
-91636	1	mGorGor1
-91635	1	mGorGor1
-91629	1	mGorGor1
-91628	2	mGorGor1
-91627	1	mGorGor1
-91622	1	mGorGor1
-91615	1	mGorGor1
-91613	1	mGorGor1
-91605	1	mGorGor1
-91603	1	mGorGor1
-91595	1	mGorGor1
-91594	1	mGorGor1
-91589	1	mGorGor1
-91583	1	mGorGor1
-91579	1	mGorGor1
-91575	1	mGorGor1
-91565	1	mGorGor1
-91557	1	mGorGor1
-91551	2	mGorGor1
-91548	1	mGorGor1
-91537	1	mGorGor1
-91530	1	mGorGor1
-91528	1	mGorGor1
-91526	1	mGorGor1
-91525	1	mGorGor1
-91508	1	mGorGor1
-91497	1	mGorGor1
-91496	2	mGorGor1
-91495	1	mGorGor1
-91486	1	mGorGor1
-91472	2	mGorGor1
-91471	1	mGorGor1
-91467	2	mGorGor1
-91461	1	mGorGor1
-91453	1	mGorGor1
-91445	1	mGorGor1
-91444	1	mGorGor1
-91443	1	mGorGor1
-91442	1	mGorGor1
-91441	1	mGorGor1
-91435	1	mGorGor1
-91434	1	mGorGor1
-91432	1	mGorGor1
-91427	1	mGorGor1
-91425	1	mGorGor1
-91420	1	mGorGor1
-91412	1	mGorGor1
-91407	1	mGorGor1
-91406	1	mGorGor1
-91404	1	mGorGor1
-91403	1	mGorGor1
-91394	1	mGorGor1
-91382	1	mGorGor1
-91381	1	mGorGor1
-91375	1	mGorGor1
-91371	1	mGorGor1
-91361	1	mGorGor1
-91352	1	mGorGor1
-91351	1	mGorGor1
-91350	1	mGorGor1
-91341	1	mGorGor1
-91337	1	mGorGor1
-91329	1	mGorGor1
-91317	1	mGorGor1
-91316	1	mGorGor1
-91315	1	mGorGor1
-91296	1	mGorGor1
-91286	1	mGorGor1
-91284	1	mGorGor1
-91277	1	mGorGor1
-91276	1	mGorGor1
-91274	1	mGorGor1
-91269	1	mGorGor1
-91267	1	mGorGor1
-91262	1	mGorGor1
-91261	1	mGorGor1
-91258	1	mGorGor1
-91257	1	mGorGor1
-91250	1	mGorGor1
-91248	1	mGorGor1
-91245	1	mGorGor1
-91244	1	mGorGor1
-91241	1	mGorGor1
-91230	1	mGorGor1
-91229	1	mGorGor1
-91227	1	mGorGor1
-91218	1	mGorGor1
-91217	1	mGorGor1
-91215	1	mGorGor1
-91210	1	mGorGor1
-91209	1	mGorGor1
-91205	1	mGorGor1
-91204	1	mGorGor1
-91202	1	mGorGor1
-91197	1	mGorGor1
-91195	1	mGorGor1
-91184	1	mGorGor1
-91182	1	mGorGor1
-91176	1	mGorGor1
-91171	1	mGorGor1
-91167	1	mGorGor1
-91147	1	mGorGor1
-91136	1	mGorGor1
-91128	1	mGorGor1
-91126	1	mGorGor1
-91121	1	mGorGor1
-91099	1	mGorGor1
-91098	1	mGorGor1
-91092	1	mGorGor1
-91089	1	mGorGor1
-91084	1	mGorGor1
-91083	1	mGorGor1
-91075	2	mGorGor1
-91073	1	mGorGor1
-91071	1	mGorGor1
-91064	1	mGorGor1
-91058	1	mGorGor1
-91050	1	mGorGor1
-91048	1	mGorGor1
-91045	1	mGorGor1
-91035	1	mGorGor1
-91023	1	mGorGor1
-91021	2	mGorGor1
-91019	1	mGorGor1
-91018	1	mGorGor1
-91017	1	mGorGor1
-91013	1	mGorGor1
-91009	2	mGorGor1
-91006	2	mGorGor1
-90996	1	mGorGor1
-90992	1	mGorGor1
-90990	1	mGorGor1
-90980	1	mGorGor1
-90971	1	mGorGor1
-90968	1	mGorGor1
-90965	2	mGorGor1
-90964	1	mGorGor1
-90952	1	mGorGor1
-90951	1	mGorGor1
-90948	1	mGorGor1
-90931	1	mGorGor1
-90928	1	mGorGor1
-90924	1	mGorGor1
-90914	1	mGorGor1
-90898	1	mGorGor1
-90894	1	mGorGor1
-90892	1	mGorGor1
-90890	1	mGorGor1
-90885	1	mGorGor1
-90881	1	mGorGor1
-90875	1	mGorGor1
-90870	1	mGorGor1
-90866	1	mGorGor1
-90864	1	mGorGor1
-90863	1	mGorGor1
-90862	1	mGorGor1
-90861	1	mGorGor1
-90860	1	mGorGor1
-90848	2	mGorGor1
-90844	1	mGorGor1
-90842	1	mGorGor1
-90840	1	mGorGor1
-90839	1	mGorGor1
-90837	1	mGorGor1
-90834	1	mGorGor1
-90831	1	mGorGor1
-90830	1	mGorGor1
-90828	3	mGorGor1
-90827	2	mGorGor1
-90825	1	mGorGor1
-90822	1	mGorGor1
-90819	1	mGorGor1
-90817	1	mGorGor1
-90814	1	mGorGor1
-90810	1	mGorGor1
-90807	1	mGorGor1
-90805	1	mGorGor1
-90795	1	mGorGor1
-90791	1	mGorGor1
-90780	1	mGorGor1
-90778	1	mGorGor1
-90776	1	mGorGor1
-90767	1	mGorGor1
-90763	1	mGorGor1
-90758	2	mGorGor1
-90757	1	mGorGor1
-90755	1	mGorGor1
-90752	1	mGorGor1
-90749	1	mGorGor1
-90748	1	mGorGor1
-90747	1	mGorGor1
-90746	1	mGorGor1
-90729	1	mGorGor1
-90727	1	mGorGor1
-90726	1	mGorGor1
-90725	1	mGorGor1
-90723	1	mGorGor1
-90717	1	mGorGor1
-90715	2	mGorGor1
-90712	1	mGorGor1
-90709	1	mGorGor1
-90705	1	mGorGor1
-90704	1	mGorGor1
-90702	1	mGorGor1
-90695	1	mGorGor1
-90694	1	mGorGor1
-90693	1	mGorGor1
-90687	1	mGorGor1
-90682	1	mGorGor1
-90680	1	mGorGor1
-90670	1	mGorGor1
-90666	1	mGorGor1
-90659	1	mGorGor1
-90656	1	mGorGor1
-90655	1	mGorGor1
-90653	1	mGorGor1
-90643	1	mGorGor1
-90632	1	mGorGor1
-90629	1	mGorGor1
-90628	1	mGorGor1
-90623	1	mGorGor1
-90622	1	mGorGor1
-90621	1	mGorGor1
-90619	1	mGorGor1
-90618	1	mGorGor1
-90616	1	mGorGor1
-90615	1	mGorGor1
-90612	1	mGorGor1
-90609	1	mGorGor1
-90606	3	mGorGor1
-90605	1	mGorGor1
-90600	1	mGorGor1
-90595	1	mGorGor1
-90592	1	mGorGor1
-90590	1	mGorGor1
-90583	1	mGorGor1
-90581	1	mGorGor1
-90578	1	mGorGor1
-90577	1	mGorGor1
-90576	1	mGorGor1
-90570	1	mGorGor1
-90568	1	mGorGor1
-90566	2	mGorGor1
-90561	1	mGorGor1
-90551	1	mGorGor1
-90547	1	mGorGor1
-90541	1	mGorGor1
-90533	2	mGorGor1
-90532	1	mGorGor1
-90527	1	mGorGor1
-90524	1	mGorGor1
-90514	1	mGorGor1
-90512	1	mGorGor1
-90511	2	mGorGor1
-90510	1	mGorGor1
-90507	1	mGorGor1
-90501	1	mGorGor1
-90491	1	mGorGor1
-90486	1	mGorGor1
-90478	1	mGorGor1
-90476	2	mGorGor1
-90475	1	mGorGor1
-90474	1	mGorGor1
-90472	2	mGorGor1
-90470	1	mGorGor1
-90462	1	mGorGor1
-90457	1	mGorGor1
-90455	1	mGorGor1
-90449	2	mGorGor1
-90447	2	mGorGor1
-90440	1	mGorGor1
-90438	1	mGorGor1
-90433	1	mGorGor1
-90432	1	mGorGor1
-90425	2	mGorGor1
-90416	1	mGorGor1
-90413	1	mGorGor1
-90411	1	mGorGor1
-90406	1	mGorGor1
-90403	1	mGorGor1
-90401	1	mGorGor1
-90400	2	mGorGor1
-90394	1	mGorGor1
-90393	1	mGorGor1
-90388	1	mGorGor1
-90385	1	mGorGor1
-90384	1	mGorGor1
-90382	1	mGorGor1
-90375	2	mGorGor1
-90372	2	mGorGor1
-90371	1	mGorGor1
-90366	1	mGorGor1
-90363	1	mGorGor1
-90350	1	mGorGor1
-90344	2	mGorGor1
-90341	1	mGorGor1
-90332	1	mGorGor1
-90328	2	mGorGor1
-90321	1	mGorGor1
-90317	1	mGorGor1
-90310	1	mGorGor1
-90302	1	mGorGor1
-90296	1	mGorGor1
-90285	1	mGorGor1
-90282	3	mGorGor1
-90277	1	mGorGor1
-90272	1	mGorGor1
-90262	1	mGorGor1
-90261	1	mGorGor1
-90248	1	mGorGor1
-90239	1	mGorGor1
-90238	1	mGorGor1
-90227	1	mGorGor1
-90224	2	mGorGor1
-90220	1	mGorGor1
-90213	1	mGorGor1
-90204	1	mGorGor1
-90203	2	mGorGor1
-90200	1	mGorGor1
-90190	1	mGorGor1
-90188	1	mGorGor1
-90186	1	mGorGor1
-90184	1	mGorGor1
-90173	1	mGorGor1
-90171	1	mGorGor1
-90167	1	mGorGor1
-90159	1	mGorGor1
-90158	1	mGorGor1
-90152	1	mGorGor1
-90148	1	mGorGor1
-90144	1	mGorGor1
-90143	1	mGorGor1
-90137	1	mGorGor1
-90135	1	mGorGor1
-90122	1	mGorGor1
-90121	1	mGorGor1
-90119	1	mGorGor1
-90112	1	mGorGor1
-90105	1	mGorGor1
-90094	1	mGorGor1
-90092	1	mGorGor1
-90087	1	mGorGor1
-90086	1	mGorGor1
-90085	1	mGorGor1
-90078	2	mGorGor1
-90065	1	mGorGor1
-90064	1	mGorGor1
-90061	1	mGorGor1
-90058	1	mGorGor1
-90055	1	mGorGor1
-90049	1	mGorGor1
-90046	1	mGorGor1
-90044	2	mGorGor1
-90030	1	mGorGor1
-90028	1	mGorGor1
-90026	1	mGorGor1
-90025	1	mGorGor1
-90023	2	mGorGor1
-90021	1	mGorGor1
-90019	2	mGorGor1
-90018	1	mGorGor1
-90012	1	mGorGor1
-90006	1	mGorGor1
-89998	1	mGorGor1
-89996	1	mGorGor1
-89993	1	mGorGor1
-89989	1	mGorGor1
-89988	1	mGorGor1
-89987	1	mGorGor1
-89986	1	mGorGor1
-89980	1	mGorGor1
-89978	1	mGorGor1
-89976	1	mGorGor1
-89972	1	mGorGor1
-89966	1	mGorGor1
-89962	1	mGorGor1
-89961	1	mGorGor1
-89958	1	mGorGor1
-89947	1	mGorGor1
-89942	1	mGorGor1
-89939	1	mGorGor1
-89938	1	mGorGor1
-89932	2	mGorGor1
-89930	1	mGorGor1
-89927	1	mGorGor1
-89926	1	mGorGor1
-89924	1	mGorGor1
-89920	1	mGorGor1
-89918	2	mGorGor1
-89917	1	mGorGor1
-89913	1	mGorGor1
-89904	1	mGorGor1
-89900	1	mGorGor1
-89891	1	mGorGor1
-89890	1	mGorGor1
-89879	1	mGorGor1
-89876	1	mGorGor1
-89874	1	mGorGor1
-89864	1	mGorGor1
-89863	1	mGorGor1
-89854	1	mGorGor1
-89853	1	mGorGor1
-89844	1	mGorGor1
-89841	1	mGorGor1
-89840	1	mGorGor1
-89839	1	mGorGor1
-89838	1	mGorGor1
-89827	1	mGorGor1
-89826	2	mGorGor1
-89823	1	mGorGor1
-89820	1	mGorGor1
-89816	1	mGorGor1
-89808	1	mGorGor1
-89806	1	mGorGor1
-89791	1	mGorGor1
-89789	1	mGorGor1
-89788	1	mGorGor1
-89786	1	mGorGor1
-89785	1	mGorGor1
-89770	1	mGorGor1
-89763	2	mGorGor1
-89751	1	mGorGor1
-89746	1	mGorGor1
-89743	1	mGorGor1
-89739	1	mGorGor1
-89733	1	mGorGor1
-89731	1	mGorGor1
-89728	1	mGorGor1
-89721	1	mGorGor1
-89716	1	mGorGor1
-89711	2	mGorGor1
-89693	1	mGorGor1
-89692	1	mGorGor1
-89687	1	mGorGor1
-89685	1	mGorGor1
-89683	1	mGorGor1
-89680	1	mGorGor1
-89673	1	mGorGor1
-89671	2	mGorGor1
-89663	2	mGorGor1
-89660	1	mGorGor1
-89652	1	mGorGor1
-89651	1	mGorGor1
-89638	1	mGorGor1
-89627	1	mGorGor1
-89620	1	mGorGor1
-89617	1	mGorGor1
-89612	1	mGorGor1
-89610	1	mGorGor1
-89606	1	mGorGor1
-89604	1	mGorGor1
-89600	1	mGorGor1
-89597	1	mGorGor1
-89585	1	mGorGor1
-89575	1	mGorGor1
-89570	2	mGorGor1
-89556	1	mGorGor1
-89552	1	mGorGor1
-89548	1	mGorGor1
-89546	1	mGorGor1
-89544	1	mGorGor1
-89542	1	mGorGor1
-89540	1	mGorGor1
-89525	1	mGorGor1
-89512	1	mGorGor1
-89502	2	mGorGor1
-89498	2	mGorGor1
-89496	1	mGorGor1
-89481	2	mGorGor1
-89477	2	mGorGor1
-89476	1	mGorGor1
-89473	1	mGorGor1
-89458	2	mGorGor1
-89452	1	mGorGor1
-89443	1	mGorGor1
-89442	1	mGorGor1
-89436	1	mGorGor1
-89434	1	mGorGor1
-89432	1	mGorGor1
-89431	2	mGorGor1
-89430	1	mGorGor1
-89427	1	mGorGor1
-89417	1	mGorGor1
-89410	2	mGorGor1
-89409	2	mGorGor1
-89407	1	mGorGor1
-89394	1	mGorGor1
-89393	1	mGorGor1
-89376	1	mGorGor1
-89375	1	mGorGor1
-89370	1	mGorGor1
-89367	1	mGorGor1
-89363	1	mGorGor1
-89358	1	mGorGor1
-89356	1	mGorGor1
-89355	1	mGorGor1
-89350	1	mGorGor1
-89349	1	mGorGor1
-89344	1	mGorGor1
-89341	1	mGorGor1
-89335	1	mGorGor1
-89330	1	mGorGor1
-89319	1	mGorGor1
-89310	1	mGorGor1
-89297	1	mGorGor1
-89293	1	mGorGor1
-89292	1	mGorGor1
-89276	1	mGorGor1
-89275	1	mGorGor1
-89274	1	mGorGor1
-89269	1	mGorGor1
-89267	1	mGorGor1
-89256	2	mGorGor1
-89253	1	mGorGor1
-89252	1	mGorGor1
-89251	1	mGorGor1
-89243	1	mGorGor1
-89240	1	mGorGor1
-89233	1	mGorGor1
-89232	1	mGorGor1
-89228	1	mGorGor1
-89214	1	mGorGor1
-89213	1	mGorGor1
-89212	1	mGorGor1
-89211	1	mGorGor1
-89208	1	mGorGor1
-89207	1	mGorGor1
-89203	1	mGorGor1
-89199	1	mGorGor1
-89198	1	mGorGor1
-89195	1	mGorGor1
-89193	1	mGorGor1
-89191	1	mGorGor1
-89190	1	mGorGor1
-89185	1	mGorGor1
-89184	1	mGorGor1
-89179	1	mGorGor1
-89178	2	mGorGor1
-89173	1	mGorGor1
-89169	1	mGorGor1
-89164	1	mGorGor1
-89163	1	mGorGor1
-89157	2	mGorGor1
-89156	1	mGorGor1
-89155	1	mGorGor1
-89149	1	mGorGor1
-89147	2	mGorGor1
-89144	1	mGorGor1
-89143	1	mGorGor1
-89142	2	mGorGor1
-89136	1	mGorGor1
-89129	1	mGorGor1
-89121	1	mGorGor1
-89112	1	mGorGor1
-89104	1	mGorGor1
-89096	1	mGorGor1
-89094	1	mGorGor1
-89092	2	mGorGor1
-89085	1	mGorGor1
-89078	1	mGorGor1
-89073	1	mGorGor1
-89071	1	mGorGor1
-89068	1	mGorGor1
-89064	1	mGorGor1
-89062	1	mGorGor1
-89056	1	mGorGor1
-89055	1	mGorGor1
-89051	1	mGorGor1
-89050	1	mGorGor1
-89045	1	mGorGor1
-89043	2	mGorGor1
-89040	1	mGorGor1
-89021	1	mGorGor1
-89017	1	mGorGor1
-89016	1	mGorGor1
-89014	2	mGorGor1
-89012	2	mGorGor1
-89000	1	mGorGor1
-88999	1	mGorGor1
-88997	2	mGorGor1
-88995	2	mGorGor1
-88987	2	mGorGor1
-88981	2	mGorGor1
-88980	1	mGorGor1
-88978	1	mGorGor1
-88973	1	mGorGor1
-88955	2	mGorGor1
-88954	1	mGorGor1
-88948	1	mGorGor1
-88947	1	mGorGor1
-88944	1	mGorGor1
-88943	1	mGorGor1
-88942	1	mGorGor1
-88941	1	mGorGor1
-88934	1	mGorGor1
-88927	1	mGorGor1
-88922	1	mGorGor1
-88919	1	mGorGor1
-88908	1	mGorGor1
-88898	1	mGorGor1
-88893	1	mGorGor1
-88892	1	mGorGor1
-88891	1	mGorGor1
-88890	1	mGorGor1
-88877	1	mGorGor1
-88876	1	mGorGor1
-88873	1	mGorGor1
-88871	2	mGorGor1
-88869	1	mGorGor1
-88868	2	mGorGor1
-88862	1	mGorGor1
-88859	1	mGorGor1
-88858	1	mGorGor1
-88857	3	mGorGor1
-88856	1	mGorGor1
-88848	2	mGorGor1
-88844	1	mGorGor1
-88831	1	mGorGor1
-88825	1	mGorGor1
-88821	1	mGorGor1
-88815	1	mGorGor1
-88808	1	mGorGor1
-88795	1	mGorGor1
-88790	1	mGorGor1
-88789	1	mGorGor1
-88784	3	mGorGor1
-88778	1	mGorGor1
-88767	1	mGorGor1
-88748	1	mGorGor1
-88741	1	mGorGor1
-88733	1	mGorGor1
-88730	1	mGorGor1
-88729	1	mGorGor1
-88728	1	mGorGor1
-88723	1	mGorGor1
-88719	1	mGorGor1
-88716	1	mGorGor1
-88710	2	mGorGor1
-88707	1	mGorGor1
-88705	1	mGorGor1
-88700	1	mGorGor1
-88699	1	mGorGor1
-88693	1	mGorGor1
-88691	1	mGorGor1
-88683	1	mGorGor1
-88680	2	mGorGor1
-88666	1	mGorGor1
-88639	1	mGorGor1
-88634	1	mGorGor1
-88632	1	mGorGor1
-88625	1	mGorGor1
-88621	1	mGorGor1
-88618	1	mGorGor1
-88607	1	mGorGor1
-88605	1	mGorGor1
-88604	1	mGorGor1
-88596	2	mGorGor1
-88593	1	mGorGor1
-88588	1	mGorGor1
-88587	1	mGorGor1
-88583	1	mGorGor1
-88577	1	mGorGor1
-88567	1	mGorGor1
-88553	1	mGorGor1
-88549	1	mGorGor1
-88535	1	mGorGor1
-88533	1	mGorGor1
-88521	1	mGorGor1
-88509	2	mGorGor1
-88508	1	mGorGor1
-88507	1	mGorGor1
-88498	1	mGorGor1
-88491	1	mGorGor1
-88484	1	mGorGor1
-88483	1	mGorGor1
-88478	1	mGorGor1
-88475	2	mGorGor1
-88464	1	mGorGor1
-88461	1	mGorGor1
-88458	1	mGorGor1
-88456	1	mGorGor1
-88453	1	mGorGor1
-88452	1	mGorGor1
-88442	1	mGorGor1
-88441	1	mGorGor1
-88438	1	mGorGor1
-88435	1	mGorGor1
-88434	2	mGorGor1
-88433	1	mGorGor1
-88426	1	mGorGor1
-88425	1	mGorGor1
-88419	1	mGorGor1
-88418	1	mGorGor1
-88414	1	mGorGor1
-88411	1	mGorGor1
-88406	1	mGorGor1
-88404	1	mGorGor1
-88402	1	mGorGor1
-88399	1	mGorGor1
-88394	2	mGorGor1
-88388	1	mGorGor1
-88387	1	mGorGor1
-88383	1	mGorGor1
-88365	1	mGorGor1
-88359	1	mGorGor1
-88358	1	mGorGor1
-88357	1	mGorGor1
-88354	2	mGorGor1
-88351	1	mGorGor1
-88348	1	mGorGor1
-88337	1	mGorGor1
-88331	1	mGorGor1
-88326	1	mGorGor1
-88321	1	mGorGor1
-88320	1	mGorGor1
-88315	1	mGorGor1
-88312	1	mGorGor1
-88310	1	mGorGor1
-88304	1	mGorGor1
-88296	1	mGorGor1
-88293	1	mGorGor1
-88292	1	mGorGor1
-88290	1	mGorGor1
-88288	1	mGorGor1
-88280	1	mGorGor1
-88279	1	mGorGor1
-88270	1	mGorGor1
-88269	1	mGorGor1
-88268	1	mGorGor1
-88264	1	mGorGor1
-88253	1	mGorGor1
-88247	1	mGorGor1
-88241	1	mGorGor1
-88240	1	mGorGor1
-88238	1	mGorGor1
-88237	1	mGorGor1
-88234	1	mGorGor1
-88225	1	mGorGor1
-88224	1	mGorGor1
-88221	2	mGorGor1
-88214	1	mGorGor1
-88209	1	mGorGor1
-88208	1	mGorGor1
-88206	2	mGorGor1
-88198	1	mGorGor1
-88197	1	mGorGor1
-88182	1	mGorGor1
-88181	1	mGorGor1
-88174	1	mGorGor1
-88170	1	mGorGor1
-88169	1	mGorGor1
-88168	1	mGorGor1
-88160	1	mGorGor1
-88148	1	mGorGor1
-88146	1	mGorGor1
-88145	1	mGorGor1
-88144	1	mGorGor1
-88141	1	mGorGor1
-88138	1	mGorGor1
-88137	1	mGorGor1
-88134	1	mGorGor1
-88133	1	mGorGor1
-88128	1	mGorGor1
-88124	1	mGorGor1
-88115	1	mGorGor1
-88111	1	mGorGor1
-88109	1	mGorGor1
-88104	2	mGorGor1
-88103	2	mGorGor1
-88098	1	mGorGor1
-88093	1	mGorGor1
-88086	1	mGorGor1
-88085	3	mGorGor1
-88083	1	mGorGor1
-88078	2	mGorGor1
-88076	2	mGorGor1
-88073	1	mGorGor1
-88071	1	mGorGor1
-88064	1	mGorGor1
-88061	1	mGorGor1
-88056	1	mGorGor1
-88050	1	mGorGor1
-88049	1	mGorGor1
-88048	1	mGorGor1
-88043	1	mGorGor1
-88042	1	mGorGor1
-88032	1	mGorGor1
-88027	1	mGorGor1
-88026	1	mGorGor1
-88022	1	mGorGor1
-88017	1	mGorGor1
-88016	2	mGorGor1
-88013	1	mGorGor1
-88000	1	mGorGor1
-87994	1	mGorGor1
-87993	1	mGorGor1
-87990	1	mGorGor1
-87977	1	mGorGor1
-87975	1	mGorGor1
-87974	1	mGorGor1
-87967	1	mGorGor1
-87965	1	mGorGor1
-87963	1	mGorGor1
-87959	2	mGorGor1
-87956	1	mGorGor1
-87953	1	mGorGor1
-87951	1	mGorGor1
-87940	1	mGorGor1
-87925	1	mGorGor1
-87923	1	mGorGor1
-87916	1	mGorGor1
-87910	1	mGorGor1
-87909	2	mGorGor1
-87903	1	mGorGor1
-87899	1	mGorGor1
-87894	1	mGorGor1
-87887	1	mGorGor1
-87881	1	mGorGor1
-87880	1	mGorGor1
-87878	1	mGorGor1
-87876	3	mGorGor1
-87872	1	mGorGor1
-87870	1	mGorGor1
-87868	2	mGorGor1
-87864	1	mGorGor1
-87862	1	mGorGor1
-87857	1	mGorGor1
-87854	1	mGorGor1
-87852	1	mGorGor1
-87848	1	mGorGor1
-87847	1	mGorGor1
-87834	1	mGorGor1
-87831	1	mGorGor1
-87825	2	mGorGor1
-87821	1	mGorGor1
-87817	2	mGorGor1
-87815	1	mGorGor1
-87813	1	mGorGor1
-87810	3	mGorGor1
-87808	1	mGorGor1
-87806	1	mGorGor1
-87805	1	mGorGor1
-87804	1	mGorGor1
-87801	1	mGorGor1
-87799	1	mGorGor1
-87796	1	mGorGor1
-87795	1	mGorGor1
-87794	2	mGorGor1
-87791	1	mGorGor1
-87790	1	mGorGor1
-87785	1	mGorGor1
-87782	1	mGorGor1
-87780	2	mGorGor1
-87777	1	mGorGor1
-87772	1	mGorGor1
-87760	1	mGorGor1
-87754	1	mGorGor1
-87753	1	mGorGor1
-87750	1	mGorGor1
-87747	1	mGorGor1
-87743	1	mGorGor1
-87741	1	mGorGor1
-87736	1	mGorGor1
-87730	3	mGorGor1
-87729	1	mGorGor1
-87725	1	mGorGor1
-87723	1	mGorGor1
-87722	1	mGorGor1
-87717	1	mGorGor1
-87714	1	mGorGor1
-87710	1	mGorGor1
-87707	1	mGorGor1
-87703	1	mGorGor1
-87693	1	mGorGor1
-87687	1	mGorGor1
-87681	1	mGorGor1
-87676	1	mGorGor1
-87667	1	mGorGor1
-87665	1	mGorGor1
-87662	1	mGorGor1
-87660	1	mGorGor1
-87654	1	mGorGor1
-87648	2	mGorGor1
-87645	1	mGorGor1
-87640	1	mGorGor1
-87639	1	mGorGor1
-87638	1	mGorGor1
-87627	1	mGorGor1
-87625	1	mGorGor1
-87610	1	mGorGor1
-87607	1	mGorGor1
-87606	1	mGorGor1
-87605	2	mGorGor1
-87599	1	mGorGor1
-87595	2	mGorGor1
-87589	1	mGorGor1
-87581	1	mGorGor1
-87578	1	mGorGor1
-87577	2	mGorGor1
-87574	1	mGorGor1
-87570	1	mGorGor1
-87567	2	mGorGor1
-87564	1	mGorGor1
