score_per_base	frequency	target
-0.53242	1	hg002
-0.53241	2	hg002
-0.53238	2	hg002
-0.53235	1	hg002
-0.53233	1	hg002
-0.53230	1	hg002
-0.53228	1	hg002
-0.53226	2	hg002
-0.53225	1	hg002
-0.53222	2	hg002
-0.53220	1	hg002
-0.53217	1	hg002
-0.53211	1	hg002
-0.53210	1	hg002
-0.53208	3	hg002
-0.53206	1	hg002
-0.53204	1	hg002
-0.53202	1	hg002
-0.53200	2	hg002
-0.53197	1	hg002
-0.53193	1	hg002
-0.53191	1	hg002
-0.53187	1	hg002
-0.53185	1	hg002
-0.53183	1	hg002
-0.53182	1	hg002
-0.53181	1	hg002
-0.53179	1	hg002
-0.53178	1	hg002
-0.53176	1	hg002
-0.53172	3	hg002
-0.53170	1	hg002
-0.53169	1	hg002
-0.53167	1	hg002
-0.53166	1	hg002
-0.53165	1	hg002
-0.53164	1	hg002
-0.53163	1	hg002
-0.53161	2	hg002
-0.53159	1	hg002
-0.53157	2	hg002
-0.53156	2	hg002
-0.53155	2	hg002
-0.53154	1	hg002
-0.53153	1	hg002
-0.53152	1	hg002
-0.53151	1	hg002
-0.53149	1	hg002
-0.53148	1	hg002
-0.53146	1	hg002
-0.53145	1	hg002
-0.53144	1	hg002
-0.53143	1	hg002
-0.53141	2	hg002
-0.53138	2	hg002
-0.53137	1	hg002
-0.53136	1	hg002
-0.53135	1	hg002
-0.53133	1	hg002
-0.53130	2	hg002
-0.53129	1	hg002
-0.53128	1	hg002
-0.53121	1	hg002
-0.53120	1	hg002
-0.53119	2	hg002
-0.53117	1	hg002
-0.53115	2	hg002
-0.53113	1	hg002
-0.53110	1	hg002
-0.53109	1	hg002
-0.53106	1	hg002
-0.53105	1	hg002
-0.53104	1	hg002
-0.53103	2	hg002
-0.53101	1	hg002
-0.53100	1	hg002
-0.53099	2	hg002
-0.53095	2	hg002
-0.53093	2	hg002
-0.53092	2	hg002
-0.53091	1	hg002
-0.53089	1	hg002
-0.53086	1	hg002
-0.53083	1	hg002
-0.53082	1	hg002
-0.53080	1	hg002
-0.53078	1	hg002
-0.53074	1	hg002
-0.53071	1	hg002
-0.53069	1	hg002
-0.53066	1	hg002
-0.53065	1	hg002
-0.53064	1	hg002
-0.53063	1	hg002
-0.53057	2	hg002
-0.53056	2	hg002
-0.53048	2	hg002
-0.53046	1	hg002
-0.53045	1	hg002
-0.53043	1	hg002
-0.53042	1	hg002
-0.53040	2	hg002
-0.53038	1	hg002
-0.53035	2	hg002
-0.53033	3	hg002
-0.53032	1	hg002
-0.53028	2	hg002
-0.53027	1	hg002
-0.53025	1	hg002
-0.53024	1	hg002
-0.53022	1	hg002
-0.53021	1	hg002
-0.53017	1	hg002
-0.53015	2	hg002
-0.53014	1	hg002
-0.53012	1	hg002
-0.53010	2	hg002
-0.53008	1	hg002
-0.53002	1	hg002
-0.53001	1	hg002
-0.52999	1	hg002
-0.52994	1	hg002
-0.52992	1	hg002
-0.52989	1	hg002
-0.52981	1	hg002
-0.52976	1	hg002
-0.52974	2	hg002
-0.52973	2	hg002
-0.52968	1	hg002
-0.52966	2	hg002
-0.52965	1	hg002
-0.52962	1	hg002
-0.52960	1	hg002
-0.52957	1	hg002
-0.52956	2	hg002
-0.52955	1	hg002
-0.52954	1	hg002
-0.52952	1	hg002
-0.52950	1	hg002
-0.52949	1	hg002
-0.52947	1	hg002
-0.52945	1	hg002
-0.52943	2	hg002
-0.52941	1	hg002
-0.52938	1	hg002
-0.52936	2	hg002
-0.52935	1	hg002
-0.52934	1	hg002
-0.52933	1	hg002
-0.52930	1	hg002
-0.52929	1	hg002
-0.52927	2	hg002
-0.52926	1	hg002
-0.52924	1	hg002
-0.52921	2	hg002
-0.52918	1	hg002
-0.52912	3	hg002
-0.52911	1	hg002
-0.52910	4	hg002
-0.52909	1	hg002
-0.52906	1	hg002
-0.52904	2	hg002
-0.52903	1	hg002
-0.52894	2	hg002
-0.52892	1	hg002
-0.52891	1	hg002
-0.52887	1	hg002
-0.52886	1	hg002
-0.52883	1	hg002
-0.52882	1	hg002
-0.52881	1	hg002
-0.52880	1	hg002
-0.52877	2	hg002
-0.52876	2	hg002
-0.52874	1	hg002
-0.52869	1	hg002
-0.52867	1	hg002
-0.52866	2	hg002
-0.52864	1	hg002
-0.52862	1	hg002
-0.52860	1	hg002
-0.52858	1	hg002
-0.52856	1	hg002
-0.52855	1	hg002
-0.52854	2	hg002
-0.52853	3	hg002
-0.52852	1	hg002
-0.52851	2	hg002
-0.52850	1	hg002
-0.52849	1	hg002
-0.52847	2	hg002
-0.52846	2	hg002
-0.52842	2	hg002
-0.52841	1	hg002
-0.52840	3	hg002
-0.52835	3	hg002
-0.52834	1	hg002
-0.52833	1	hg002
-0.52832	1	hg002
-0.52831	2	hg002
-0.52825	4	hg002
-0.52823	1	hg002
-0.52816	1	hg002
-0.52815	2	hg002
-0.52814	2	hg002
-0.52810	2	hg002
-0.52807	3	hg002
-0.52806	2	hg002
-0.52800	1	hg002
-0.52799	1	hg002
-0.52797	1	hg002
-0.52791	1	hg002
-0.52790	1	hg002
-0.52789	1	hg002
-0.52788	1	hg002
-0.52786	1	hg002
-0.52785	2	hg002
-0.52781	1	hg002
-0.52780	1	hg002
-0.52779	1	hg002
-0.52776	1	hg002
-0.52774	2	hg002
-0.52772	1	hg002
-0.52771	1	hg002
-0.52770	1	hg002
-0.52768	3	hg002
-0.52767	1	hg002
-0.52766	1	hg002
-0.52764	1	hg002
-0.52763	1	hg002
-0.52759	1	hg002
-0.52757	1	hg002
-0.52756	1	hg002
-0.52755	2	hg002
-0.52753	1	hg002
-0.52749	1	hg002
-0.52748	1	hg002
-0.52746	2	hg002
-0.52743	2	hg002
-0.52742	1	hg002
-0.52738	1	hg002
-0.52737	1	hg002
-0.52736	2	hg002
-0.52735	1	hg002
-0.52734	2	hg002
-0.52732	1	hg002
-0.52731	2	hg002
-0.52728	1	hg002
-0.52727	1	hg002
-0.52726	1	hg002
-0.52720	1	hg002
-0.52719	1	hg002
-0.52718	1	hg002
-0.52716	2	hg002
-0.52712	2	hg002
-0.52711	1	hg002
-0.52710	1	hg002
-0.52708	2	hg002
-0.52704	1	hg002
-0.52703	2	hg002
-0.52696	1	hg002
-0.52695	1	hg002
-0.52693	2	hg002
-0.52691	1	hg002
-0.52690	1	hg002
-0.52689	3	hg002
-0.52685	2	hg002
-0.52681	1	hg002
-0.52676	1	hg002
-0.52673	2	hg002
-0.52672	3	hg002
-0.52670	3	hg002
-0.52669	1	hg002
-0.52667	1	hg002
-0.52666	2	hg002
-0.52664	1	hg002
-0.52661	2	hg002
-0.52660	1	hg002
-0.52657	1	hg002
-0.52656	1	hg002
-0.52655	1	hg002
-0.52654	2	hg002
-0.52653	2	hg002
-0.52652	1	hg002
-0.52650	2	hg002
-0.52649	1	hg002
-0.52648	1	hg002
-0.52647	1	hg002
-0.52646	1	hg002
-0.52644	1	hg002
-0.52636	1	hg002
-0.52635	2	hg002
-0.52629	1	hg002
-0.52628	1	hg002
-0.52626	1	hg002
-0.52623	1	hg002
-0.52620	1	hg002
-0.52619	1	hg002
-0.52618	1	hg002
-0.52616	1	hg002
-0.52615	1	hg002
-0.52612	1	hg002
-0.52610	1	hg002
-0.52607	1	hg002
-0.52604	2	hg002
-0.52602	1	hg002
-0.52600	1	hg002
-0.52598	1	hg002
-0.52595	1	hg002
-0.52592	1	hg002
-0.52585	2	hg002
-0.52584	1	hg002
-0.52581	1	hg002
-0.52580	1	hg002
-0.52579	1	hg002
-0.52578	2	hg002
-0.52576	1	hg002
-0.52575	2	hg002
-0.52568	3	hg002
-0.52566	1	hg002
-0.52565	1	hg002
-0.52564	1	hg002
-0.52563	1	hg002
-0.52562	1	hg002
-0.52558	1	hg002
-0.52557	1	hg002
-0.52556	2	hg002
-0.52555	1	hg002
-0.52554	1	hg002
-0.52553	2	hg002
-0.52552	1	hg002
-0.52550	1	hg002
-0.52545	3	hg002
-0.52544	2	hg002
-0.52542	2	hg002
-0.52541	2	hg002
-0.52538	1	hg002
-0.52535	1	hg002
-0.52534	1	hg002
-0.52531	3	hg002
-0.52525	1	hg002
-0.52523	1	hg002
-0.52522	1	hg002
-0.52521	1	hg002
-0.52520	2	hg002
-0.52517	2	hg002
-0.52516	1	hg002
-0.52515	2	hg002
-0.52513	1	hg002
-0.52512	5	hg002
-0.52511	1	hg002
-0.52509	1	hg002
-0.52507	1	hg002
-0.52505	1	hg002
-0.52504	2	hg002
-0.52503	1	hg002
-0.52502	1	hg002
-0.52499	1	hg002
-0.52497	1	hg002
-0.52496	1	hg002
-0.52494	1	hg002
-0.52491	1	hg002
-0.52490	1	hg002
-0.52488	1	hg002
-0.52487	1	hg002
-0.52486	2	hg002
-0.52485	2	hg002
-0.52480	5	hg002
-0.52476	1	hg002
-0.52475	1	hg002
-0.52473	3	hg002
-0.52468	2	hg002
-0.52467	1	hg002
-0.52464	1	hg002
-0.52463	1	hg002
-0.52461	3	hg002
-0.52460	1	hg002
-0.52457	2	hg002
-0.52456	1	hg002
-0.52455	2	hg002
-0.52454	2	hg002
-0.52453	2	hg002
-0.52452	2	hg002
-0.52451	2	hg002
-0.52450	1	hg002
-0.52448	1	hg002
-0.52443	1	hg002
-0.52442	1	hg002
-0.52441	1	hg002
-0.52437	1	hg002
-0.52436	2	hg002
-0.52435	3	hg002
-0.52433	2	hg002
-0.52432	1	hg002
-0.52431	1	hg002
-0.52430	1	hg002
-0.52429	2	hg002
-0.52426	1	hg002
-0.52424	2	hg002
-0.52422	1	hg002
-0.52418	1	hg002
-0.52416	2	hg002
-0.52413	1	hg002
-0.52412	2	hg002
-0.52411	3	hg002
-0.52410	2	hg002
-0.52407	2	hg002
-0.52404	1	hg002
-0.52402	2	hg002
-0.52401	1	hg002
-0.52399	1	hg002
-0.52398	2	hg002
-0.52394	1	hg002
-0.52389	2	hg002
-0.52388	2	hg002
-0.52387	2	hg002
-0.52384	1	hg002
-0.52382	4	hg002
-0.52381	1	hg002
-0.52379	1	hg002
-0.52378	1	hg002
-0.52377	2	hg002
-0.52375	1	hg002
-0.52374	1	hg002
-0.52372	2	hg002
-0.52371	2	hg002
-0.52368	2	hg002
-0.52367	2	hg002
-0.52366	1	hg002
-0.52365	1	hg002
-0.52362	1	hg002
-0.52361	2	hg002
-0.52358	1	hg002
-0.52357	1	hg002
-0.52351	1	hg002
-0.52350	1	hg002
-0.52342	4	hg002
-0.52341	1	hg002
-0.52339	1	hg002
-0.52338	2	hg002
-0.52337	1	hg002
-0.52336	2	hg002
-0.52335	1	hg002
-0.52333	1	hg002
-0.52329	2	hg002
-0.52328	1	hg002
-0.52325	1	hg002
-0.52324	1	hg002
-0.52320	2	hg002
-0.52319	2	hg002
-0.52318	1	hg002
-0.52316	1	hg002
-0.52313	1	hg002
-0.52311	1	hg002
-0.52309	1	hg002
-0.52307	1	hg002
-0.52305	1	hg002
-0.52303	1	hg002
-0.52302	1	hg002
-0.52301	1	hg002
-0.52300	1	hg002
-0.52298	2	hg002
-0.52295	2	hg002
-0.52292	1	hg002
-0.52291	1	hg002
-0.52290	1	hg002
-0.52285	2	hg002
-0.52283	1	hg002
-0.52280	1	hg002
-0.52278	1	hg002
-0.52277	3	hg002
-0.52265	1	hg002
-0.52264	1	hg002
-0.52261	1	hg002
-0.52259	1	hg002
-0.52258	1	hg002
-0.52256	1	hg002
-0.52255	2	hg002
-0.52254	1	hg002
-0.52251	1	hg002
-0.52250	1	hg002
-0.52249	1	hg002
-0.52248	1	hg002
-0.52244	1	hg002
-0.52243	1	hg002
-0.52242	1	hg002
-0.52241	2	hg002
-0.52239	1	hg002
-0.52238	1	hg002
-0.52237	1	hg002
-0.52235	1	hg002
-0.52234	1	hg002
-0.52233	1	hg002
-0.52232	1	hg002
-0.52231	2	hg002
-0.52228	1	hg002
-0.52224	1	hg002
-0.52222	2	hg002
-0.52220	1	hg002
-0.52218	1	hg002
-0.52217	3	hg002
-0.52216	1	hg002
-0.52215	1	hg002
-0.52214	2	hg002
-0.52210	3	hg002
-0.52209	1	hg002
-0.52207	1	hg002
-0.52206	3	hg002
-0.52205	1	hg002
-0.52204	1	hg002
-0.52202	1	hg002
-0.52201	1	hg002
-0.52198	1	hg002
-0.52197	1	hg002
-0.52196	2	hg002
-0.52195	5	hg002
-0.52190	2	hg002
-0.52186	1	hg002
-0.52183	1	hg002
-0.52182	1	hg002
-0.52180	4	hg002
-0.52177	1	hg002
-0.52176	2	hg002
-0.52171	1	hg002
-0.52169	1	hg002
-0.52167	1	hg002
-0.52166	1	hg002
-0.52164	2	hg002
-0.52163	1	hg002
-0.52158	1	hg002
-0.52155	1	hg002
-0.52151	1	hg002
-0.52150	2	hg002
-0.52147	2	hg002
-0.52145	1	hg002
-0.52144	1	hg002
-0.52143	1	hg002
-0.52140	1	hg002
-0.52139	1	hg002
-0.52138	1	hg002
-0.52136	2	hg002
-0.52135	1	hg002
-0.52133	1	hg002
-0.52130	2	hg002
-0.52128	1	hg002
-0.52127	1	hg002
-0.52126	1	hg002
-0.52124	2	hg002
-0.52122	2	hg002
-0.52121	1	hg002
-0.52119	1	hg002
-0.52118	1	hg002
-0.52117	1	hg002
-0.52116	1	hg002
-0.52115	1	hg002
-0.52113	1	hg002
-0.52112	1	hg002
-0.52110	1	hg002
-0.52108	2	hg002
-0.52107	2	hg002
-0.52106	1	hg002
-0.52102	3	hg002
-0.52101	1	hg002
-0.52100	1	hg002
-0.52099	1	hg002
-0.52096	2	hg002
-0.52095	1	hg002
-0.52094	1	hg002
-0.52090	2	hg002
-0.52087	2	hg002
-0.52083	1	hg002
-0.52082	1	hg002
-0.52081	1	hg002
-0.52079	1	hg002
-0.52078	1	hg002
-0.52077	3	hg002
-0.52075	1	hg002
-0.52072	1	hg002
-0.52070	1	hg002
-0.52069	1	hg002
-0.52065	1	hg002
-0.52064	1	hg002
-0.52063	1	hg002
-0.52061	1	hg002
-0.52059	1	hg002
-0.52058	1	hg002
-0.52056	1	hg002
-0.52055	2	hg002
-0.52054	1	hg002
-0.52053	2	hg002
-0.52052	2	hg002
-0.52049	2	hg002
-0.52048	1	hg002
-0.52046	3	hg002
-0.52045	2	hg002
-0.52041	1	hg002
-0.52040	1	hg002
-0.52039	1	hg002
-0.52038	1	hg002
-0.52037	2	hg002
-0.52036	2	hg002
-0.52035	1	hg002
-0.52034	2	hg002
-0.52033	2	hg002
-0.52031	2	hg002
-0.52030	1	hg002
-0.52029	1	hg002
-0.52027	1	hg002
-0.52025	1	hg002
-0.52024	2	hg002
-0.52022	1	hg002
-0.52018	1	hg002
-0.52017	1	hg002
-0.52014	2	hg002
-0.52012	1	hg002
-0.52009	1	hg002
-0.52008	1	hg002
-0.52007	1	hg002
-0.52005	1	hg002
-0.52003	1	hg002
-0.52002	1	hg002
-0.52001	2	hg002
-0.52000	1	hg002
-0.51995	2	hg002
-0.51993	1	hg002
-0.51991	1	hg002
-0.51988	1	hg002
-0.51987	1	hg002
-0.51986	1	hg002
-0.51985	2	hg002
-0.51983	1	hg002
-0.51982	2	hg002
-0.51981	1	hg002
-0.51980	2	hg002
-0.51978	1	hg002
-0.51976	1	hg002
-0.51975	2	hg002
-0.51972	2	hg002
-0.51971	3	hg002
-0.51970	1	hg002
-0.51968	1	hg002
-0.51966	2	hg002
-0.51965	1	hg002
-0.51964	3	hg002
-0.51962	1	hg002
-0.51961	2	hg002
-0.51959	1	hg002
-0.51955	1	hg002
-0.51953	2	hg002
-0.51950	1	hg002
-0.51947	1	hg002
-0.51943	1	hg002
-0.51942	1	hg002
-0.51936	1	hg002
-0.51935	1	hg002
-0.51933	1	hg002
-0.51930	1	hg002
-0.51928	2	hg002
-0.51927	1	hg002
-0.51926	2	hg002
-0.51925	2	hg002
-0.51921	1	hg002
-0.51919	2	hg002
-0.51918	1	hg002
-0.51917	1	hg002
-0.51916	1	hg002
-0.51910	1	hg002
-0.51909	1	hg002
-0.51907	2	hg002
-0.51906	1	hg002
-0.51903	1	hg002
-0.51899	2	hg002
-0.51897	1	hg002
-0.51896	1	hg002
-0.51895	1	hg002
-0.51894	4	hg002
-0.51891	2	hg002
-0.51890	1	hg002
-0.51888	1	hg002
-0.51885	3	hg002
-0.51883	2	hg002
-0.51882	1	hg002
-0.51879	2	hg002
-0.51876	1	hg002
-0.51874	1	hg002
-0.51873	1	hg002
-0.51871	2	hg002
-0.51870	1	hg002
-0.51869	2	hg002
-0.51868	1	hg002
-0.51867	3	hg002
-0.51865	1	hg002
-0.51862	1	hg002
-0.51859	1	hg002
-0.51858	1	hg002
-0.51856	1	hg002
-0.51852	1	hg002
-0.51849	1	hg002
-0.51846	1	hg002
-0.51845	1	hg002
-0.51842	1	hg002
-0.51840	2	hg002
-0.51838	3	hg002
-0.51837	2	hg002
-0.51835	2	hg002
-0.51833	1	hg002
-0.51832	1	hg002
-0.51830	1	hg002
-0.51827	2	hg002
-0.51825	1	hg002
-0.51822	2	hg002
-0.51818	2	hg002
-0.51817	2	hg002
-0.51816	1	hg002
-0.51815	1	hg002
-0.51813	1	hg002
-0.51811	1	hg002
-0.51809	1	hg002
-0.51803	1	hg002
-0.51802	3	hg002
-0.51801	1	hg002
-0.51799	1	hg002
-0.51798	2	hg002
-0.51794	1	hg002
-0.51793	2	hg002
-0.51791	1	hg002
-0.51790	1	hg002
-0.51785	1	hg002
-0.51783	2	hg002
-0.51781	1	hg002
-0.51779	2	hg002
-0.51778	2	hg002
-0.51777	2	hg002
-0.51775	1	hg002
-0.51774	1	hg002
-0.51773	1	hg002
-0.51771	2	hg002
-0.51770	1	hg002
-0.51768	2	hg002
-0.51766	1	hg002
-0.51763	1	hg002
-0.51762	1	hg002
-0.51761	1	hg002
-0.51760	1	hg002
-0.51759	1	hg002
-0.51757	1	hg002
-0.51755	1	hg002
-0.51754	1	hg002
-0.51753	1	hg002
-0.51752	1	hg002
-0.51751	1	hg002
-0.51750	1	hg002
-0.51749	1	hg002
-0.51745	1	hg002
-0.51744	2	hg002
-0.51743	2	hg002
-0.51742	2	hg002
-0.51741	1	hg002
-0.51739	1	hg002
-0.51738	1	hg002
-0.51737	2	hg002
-0.51736	2	hg002
-0.51735	3	hg002
-0.51734	1	hg002
-0.51733	2	hg002
-0.51732	1	hg002
-0.51728	2	hg002
-0.51725	2	hg002
-0.51724	2	hg002
-0.51718	2	hg002
-0.51717	2	hg002
-0.51716	2	hg002
-0.51715	2	hg002
-0.51713	2	hg002
-0.51712	2	hg002
-0.51711	1	hg002
-0.51710	1	hg002
-0.51709	1	hg002
-0.51708	1	hg002
-0.51703	1	hg002
-0.51698	1	hg002
-0.51696	3	hg002
-0.51695	1	hg002
-0.51694	1	hg002
-0.51690	1	hg002
-0.51685	1	hg002
-0.51684	1	hg002
-0.51682	1	hg002
-0.51678	1	hg002
-0.51676	1	hg002
-0.51673	1	hg002
-0.51667	1	hg002
-0.51666	1	hg002
-0.51665	2	hg002
-0.51664	1	hg002
-0.51663	1	hg002
-0.51662	3	hg002
-0.51660	2	hg002
-0.51657	1	hg002
-0.51656	2	hg002
-0.51654	1	hg002
-0.51653	2	hg002
-0.51651	1	hg002
-0.51649	1	hg002
-0.51648	1	hg002
-0.51647	1	hg002
-0.51646	1	hg002
-0.51644	1	hg002
-0.51643	1	hg002
-0.51640	2	hg002
-0.51639	1	hg002
-0.51638	3	hg002
-0.51636	1	hg002
-0.51634	3	hg002
-0.51633	1	hg002
-0.51632	1	hg002
-0.51631	1	hg002
-0.51629	1	hg002
-0.51628	2	hg002
-0.51627	5	hg002
-0.51623	1	hg002
-0.51621	5	hg002
-0.51618	2	hg002
-0.51617	1	hg002
-0.51615	1	hg002
-0.51614	1	hg002
-0.51613	1	hg002
-0.51611	1	hg002
-0.51609	1	hg002
-0.51608	4	hg002
-0.51606	1	hg002
-0.51605	2	hg002
-0.51603	1	hg002
-0.51601	1	hg002
-0.51600	2	hg002
-0.51596	2	hg002
-0.51592	1	hg002
-0.51591	1	hg002
-0.51589	1	hg002
-0.51588	1	hg002
-0.51587	2	hg002
-0.51585	1	hg002
-0.51584	1	hg002
-0.51580	1	hg002
-0.51579	1	hg002
-0.51578	1	hg002
-0.51577	1	hg002
-0.51574	3	hg002
-0.51573	1	hg002
-0.51571	1	hg002
-0.51570	1	hg002
-0.51569	2	hg002
-0.51568	1	hg002
-0.51567	2	hg002
-0.51565	1	hg002
-0.51560	1	hg002
-0.51558	1	hg002
-0.51553	2	hg002
-0.51552	1	hg002
-0.51551	1	hg002
-0.51550	1	hg002
-0.51548	2	hg002
-0.51546	3	hg002
-0.51543	1	hg002
-0.51542	1	hg002
-0.51540	2	hg002
-0.51539	1	hg002
-0.51537	1	hg002
-0.51536	3	hg002
-0.51531	1	hg002
-0.51526	1	hg002
-0.51525	1	hg002
-0.51518	1	hg002
-0.51516	3	hg002
-0.51515	1	hg002
-0.51514	1	hg002
-0.51513	2	hg002
-0.51512	1	hg002
-0.51511	1	hg002
-0.51509	1	hg002
-0.51508	1	hg002
-0.51505	1	hg002
-0.51502	1	hg002
-0.51501	2	hg002
-0.51498	1	hg002
-0.51497	3	hg002
-0.51496	2	hg002
-0.51494	1	hg002
-0.51493	3	hg002
-0.51490	1	hg002
-0.51489	1	hg002
-0.51488	1	hg002
-0.51484	3	hg002
-0.51483	1	hg002
-0.51481	1	hg002
-0.51479	1	hg002
-0.51478	1	hg002
-0.51476	1	hg002
-0.51474	1	hg002
-0.51471	1	hg002
-0.51469	1	hg002
-0.51467	4	hg002
-0.51462	1	hg002
-0.51458	1	hg002
-0.51455	1	hg002
-0.51451	2	hg002
-0.51449	1	hg002
-0.51446	2	hg002
-0.51445	2	hg002
-0.51444	1	hg002
-0.51443	2	hg002
-0.51442	1	hg002
-0.51441	1	hg002
-0.51440	1	hg002
-0.51439	2	hg002
-0.51426	1	hg002
-0.51424	1	hg002
-0.51422	1	hg002
-0.51421	1	hg002
-0.51420	1	hg002
-0.51419	1	hg002
-0.51414	2	hg002
-0.51412	2	hg002
-0.51411	1	hg002
-0.51405	3	hg002
-0.51404	1	hg002
-0.51403	1	hg002
-0.51402	1	hg002
-0.51401	2	hg002
-0.51399	1	hg002
-0.51397	1	hg002
-0.51394	2	hg002
-0.51392	1	hg002
-0.51385	2	hg002
-0.51384	2	hg002
-0.51383	1	hg002
-0.51382	2	hg002
-0.51381	3	hg002
-0.51378	1	hg002
-0.51376	1	hg002
-0.51375	3	hg002
-0.51374	1	hg002
-0.51373	1	hg002
-0.51372	4	hg002
-0.51368	2	hg002
-0.51364	1	hg002
-0.51360	2	hg002
-0.51358	1	hg002
-0.51356	1	hg002
-0.51355	1	hg002
-0.51354	1	hg002
-0.51352	1	hg002
-0.51350	1	hg002
-0.51349	1	hg002
-0.51347	2	hg002
-0.51346	1	hg002
-0.51345	1	hg002
-0.51344	2	hg002
-0.51343	2	hg002
-0.51342	1	hg002
-0.51340	1	hg002
-0.51339	1	hg002
-0.51338	1	hg002
-0.51337	1	hg002
-0.51336	1	hg002
-0.51334	1	hg002
-0.51333	1	hg002
-0.51331	1	hg002
-0.51329	1	hg002
-0.51327	1	hg002
-0.51326	1	hg002
-0.51324	1	hg002
-0.51323	2	hg002
-0.51322	2	hg002
-0.51320	1	hg002
-0.51317	2	hg002
-0.51315	1	hg002
-0.51314	2	hg002
-0.51313	4	hg002
-0.51312	2	hg002
-0.51309	1	hg002
-0.51303	1	hg002
-0.51302	1	hg002
-0.51301	1	hg002
-0.51299	2	hg002
-0.51296	1	hg002
-0.51295	1	hg002
-0.51293	1	hg002
-0.51292	1	hg002
-0.51291	2	hg002
-0.51287	1	hg002
-0.51286	1	hg002
-0.51281	1	hg002
-0.51278	2	hg002
-0.51277	1	hg002
-0.51276	1	hg002
-0.51275	1	hg002
-0.51274	1	hg002
-0.51271	1	hg002
-0.51267	2	hg002
-0.51266	1	hg002
-0.51265	2	hg002
-0.51264	1	hg002
-0.51263	1	hg002
-0.51261	2	hg002
-0.51258	1	hg002
-0.51257	2	hg002
-0.51252	1	hg002
-0.51251	1	hg002
-0.51248	1	hg002
-0.51247	1	hg002
-0.51244	1	hg002
-0.51243	1	hg002
-0.51242	4	hg002
-0.51241	1	hg002
-0.51240	1	hg002
-0.51239	1	hg002
-0.51238	1	hg002
-0.51235	1	hg002
-0.51234	1	hg002
-0.51231	1	hg002
-0.51227	2	hg002
-0.51225	1	hg002
-0.51223	1	hg002
-0.51222	1	hg002
-0.51217	1	hg002
-0.51216	1	hg002
-0.51215	1	hg002
-0.51212	1	hg002
-0.51211	1	hg002
-0.51207	1	hg002
-0.51206	1	hg002
-0.51204	1	hg002
-0.51198	1	hg002
-0.51196	1	hg002
-0.51195	1	hg002
-0.51191	1	hg002
-0.51190	2	hg002
-0.51186	1	hg002
-0.51185	1	hg002
-0.51179	1	hg002
-0.51178	1	hg002
-0.51177	2	hg002
-0.51174	1	hg002
-0.51171	1	hg002
-0.51170	1	hg002
-0.51166	1	hg002
-0.51165	1	hg002
-0.51164	1	hg002
-0.51161	1	hg002
-0.51158	1	hg002
-0.51153	2	hg002
-0.51151	2	hg002
-0.51149	1	hg002
-0.51147	2	hg002
-0.51141	2	hg002
-0.51137	1	hg002
-0.51136	1	hg002
-0.51134	1	hg002
-0.51131	1	hg002
-0.51130	2	hg002
-0.51127	2	hg002
-0.51126	2	hg002
-0.51124	1	hg002
-0.51122	3	hg002
-0.51121	1	hg002
-0.51119	1	hg002
-0.51118	1	hg002
-0.51117	1	hg002
-0.51112	1	hg002
-0.51111	2	hg002
-0.51109	2	hg002
-0.51108	1	hg002
-0.51107	1	hg002
-0.51106	1	hg002
-0.51104	1	hg002
-0.51103	1	hg002
-0.51102	1	hg002
-0.51101	2	hg002
-0.51099	1	hg002
-0.51093	1	hg002
-0.51090	1	hg002
-0.51088	1	hg002
-0.51087	1	hg002
-0.51085	1	hg002
-0.51084	1	hg002
-0.51083	1	hg002
-0.51082	1	hg002
-0.51081	3	hg002
-0.51076	4	hg002
-0.51075	1	hg002
-0.51072	1	hg002
-0.51071	1	hg002
-0.51067	1	hg002
-0.51066	1	hg002
-0.51059	1	hg002
-0.51058	1	hg002
-0.51057	2	hg002
-0.51055	1	hg002
-0.51052	2	hg002
-0.51051	2	hg002
-0.51049	1	hg002
-0.51041	1	hg002
-0.51039	1	hg002
-0.51038	1	hg002
-0.51033	2	hg002
-0.51029	1	hg002
-0.51026	1	hg002
-0.51025	2	hg002
-0.51023	1	hg002
-0.51020	1	hg002
-0.51019	1	hg002
-0.51018	1	hg002
-0.51017	1	hg002
-0.51013	1	hg002
-0.51012	2	hg002
-0.51011	1	hg002
-0.51010	1	hg002
-0.51009	1	hg002
-0.51007	1	hg002
-0.51006	1	hg002
-0.51005	1	hg002
-0.51004	2	hg002
-0.51002	1	hg002
-0.51001	1	hg002
-0.51000	2	hg002
-0.50999	1	hg002
-0.50995	1	hg002
-0.50993	1	hg002
-0.50990	2	hg002
-0.50987	1	hg002
-0.50984	2	hg002
-0.50983	3	hg002
-0.50982	1	hg002
-0.50979	1	hg002
-0.50978	1	hg002
-0.50977	1	hg002
-0.50976	2	hg002
-0.50973	1	hg002
-0.50969	1	hg002
-0.50967	2	hg002
-0.50966	1	hg002
-0.50965	2	hg002
-0.50957	2	hg002
-0.50954	1	hg002
-0.50950	1	hg002
-0.50947	1	hg002
-0.50946	1	hg002
-0.50945	1	hg002
-0.50935	3	hg002
-0.50934	1	hg002
-0.50933	1	hg002
-0.50932	1	hg002
-0.50930	2	hg002
-0.50928	1	hg002
-0.50925	1	hg002
-0.50923	2	hg002
-0.50921	1	hg002
-0.50917	1	hg002
-0.50916	1	hg002
-0.50914	1	hg002
-0.50913	1	hg002
-0.50907	2	hg002
-0.50906	2	hg002
-0.50905	1	hg002
